,Index,LVL1,LVL2,LVL3,LVL4,LVL5,LVL6,NodeID,NodeType,CategoryID,FieldID,InstanceID,RelatedFieldID,NodeName
1062,8392,2,6,2,3,1,279,2.6.2.3.1.279.0.0,leaf,,25321.0,,,Mean L3 in superior corona radiata on FA skeleton (left)
1063,8393,2,6,2,3,1,280,2.6.2.3.1.280.0.0,leaf,,25320.0,,,Mean L3 in superior corona radiata on FA skeleton (right)
1064,8394,2,6,2,3,1,281,2.6.2.3.1.281.0.0,leaf,,25339.0,,,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left)
1065,8395,2,6,2,3,1,282,2.6.2.3.1.282.0.0,leaf,,25338.0,,,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (right)
1066,8396,2,6,2,3,1,283,2.6.2.3.1.283.0.0,leaf,,25337.0,,,Mean L3 in superior longitudinal fasciculus on FA skeleton (left)
1067,8397,2,6,2,3,1,284,2.6.2.3.1.284.0.0,leaf,,25336.0,,,Mean L3 in superior longitudinal fasciculus on FA skeleton (right)
1068,8398,2,6,2,3,1,285,2.6.2.3.1.285.0.0,leaf,,25343.0,,,Mean L3 in tapetum on FA skeleton (left)
1069,8399,2,6,2,3,1,286,2.6.2.3.1.286.0.0,leaf,,25342.0,,,Mean L3 in tapetum on FA skeleton (right)
1070,8400,2,6,2,3,1,287,2.6.2.3.1.287.0.0,leaf,,25341.0,,,Mean L3 in uncinate fasciculus on FA skeleton (left)
1071,8401,2,6,2,3,1,288,2.6.2.3.1.288.0.0,leaf,,25340.0,,,Mean L3 in uncinate fasciculus on FA skeleton (right)
1072,8402,2,6,2,3,1,289,2.6.2.3.1.289.0.0,leaf,,25127.0,,,Mean MD in anterior corona radiata on FA skeleton (left)
1073,8403,2,6,2,3,1,290,2.6.2.3.1.290.0.0,leaf,,25126.0,,,Mean MD in anterior corona radiata on FA skeleton (right)
1074,8404,2,6,2,3,1,291,2.6.2.3.1.291.0.0,leaf,,25121.0,,,Mean MD in anterior limb of internal capsule on FA skeleton (left)
1075,8405,2,6,2,3,1,292,2.6.2.3.1.292.0.0,leaf,,25120.0,,,Mean MD in anterior limb of internal capsule on FA skeleton (right)
1076,8406,2,6,2,3,1,293,2.6.2.3.1.293.0.0,leaf,,25107.0,,,Mean MD in body of corpus callosum on FA skeleton
1077,8407,2,6,2,3,1,294,2.6.2.3.1.294.0.0,leaf,,25119.0,,,Mean MD in cerebral peduncle on FA skeleton (left)
1078,8408,2,6,2,3,1,295,2.6.2.3.1.295.0.0,leaf,,25118.0,,,Mean MD in cerebral peduncle on FA skeleton (right)
1079,8409,2,6,2,3,1,296,2.6.2.3.1.296.0.0,leaf,,25139.0,,,Mean MD in cingulum cingulate gyrus on FA skeleton (left)
1080,8410,2,6,2,3,1,297,2.6.2.3.1.297.0.0,leaf,,25138.0,,,Mean MD in cingulum cingulate gyrus on FA skeleton (right)
1081,8411,2,6,2,3,1,298,2.6.2.3.1.298.0.0,leaf,,25141.0,,,Mean MD in cingulum hippocampus on FA skeleton (left)
1082,8412,2,6,2,3,1,299,2.6.2.3.1.299.0.0,leaf,,25140.0,,,Mean MD in cingulum hippocampus on FA skeleton (right)
1083,8413,2,6,2,3,1,300,2.6.2.3.1.300.0.0,leaf,,25111.0,,,Mean MD in corticospinal tract on FA skeleton (left)
1084,8414,2,6,2,3,1,301,2.6.2.3.1.301.0.0,leaf,,25110.0,,,Mean MD in corticospinal tract on FA skeleton (right)
1085,8415,2,6,2,3,1,302,2.6.2.3.1.302.0.0,leaf,,25137.0,,,Mean MD in external capsule on FA skeleton (left)
1086,8416,2,6,2,3,1,303,2.6.2.3.1.303.0.0,leaf,,25136.0,,,Mean MD in external capsule on FA skeleton (right)
1087,8417,2,6,2,3,1,304,2.6.2.3.1.304.0.0,leaf,,25143.0,,,Mean MD in fornix cres+stria terminalis on FA skeleton (left)
1088,8418,2,6,2,3,1,305,2.6.2.3.1.305.0.0,leaf,,25142.0,,,Mean MD in fornix cres+stria terminalis on FA skeleton (right)
1089,8419,2,6,2,3,1,306,2.6.2.3.1.306.0.0,leaf,,25109.0,,,Mean MD in fornix on FA skeleton
1090,8420,2,6,2,3,1,307,2.6.2.3.1.307.0.0,leaf,,25106.0,,,Mean MD in genu of corpus callosum on FA skeleton
1091,8421,2,6,2,3,1,308,2.6.2.3.1.308.0.0,leaf,,25115.0,,,Mean MD in inferior cerebellar peduncle on FA skeleton (left)
1092,8422,2,6,2,3,1,309,2.6.2.3.1.309.0.0,leaf,,25114.0,,,Mean MD in inferior cerebellar peduncle on FA skeleton (right)
1093,8423,2,6,2,3,1,310,2.6.2.3.1.310.0.0,leaf,,25113.0,,,Mean MD in medial lemniscus on FA skeleton (left)
1094,8424,2,6,2,3,1,311,2.6.2.3.1.311.0.0,leaf,,25112.0,,,Mean MD in medial lemniscus on FA skeleton (right)
1095,8425,2,6,2,3,1,312,2.6.2.3.1.312.0.0,leaf,,25104.0,,,Mean MD in middle cerebellar peduncle on FA skeleton
1096,8426,2,6,2,3,1,313,2.6.2.3.1.313.0.0,leaf,,25105.0,,,Mean MD in pontine crossing tract on FA skeleton
1097,8427,2,6,2,3,1,314,2.6.2.3.1.314.0.0,leaf,,25131.0,,,Mean MD in posterior corona radiata on FA skeleton (left)
1098,8428,2,6,2,3,1,315,2.6.2.3.1.315.0.0,leaf,,25130.0,,,Mean MD in posterior corona radiata on FA skeleton (right)
1099,8429,2,6,2,3,1,316,2.6.2.3.1.316.0.0,leaf,,25123.0,,,Mean MD in posterior limb of internal capsule on FA skeleton (left)
1100,8430,2,6,2,3,1,317,2.6.2.3.1.317.0.0,leaf,,25122.0,,,Mean MD in posterior limb of internal capsule on FA skeleton (right)
1101,8431,2,6,2,3,1,318,2.6.2.3.1.318.0.0,leaf,,25133.0,,,Mean MD in posterior thalamic radiation on FA skeleton (left)
1102,8432,2,6,2,3,1,319,2.6.2.3.1.319.0.0,leaf,,25132.0,,,Mean MD in posterior thalamic radiation on FA skeleton (right)
1103,8433,2,6,2,3,1,320,2.6.2.3.1.320.0.0,leaf,,25125.0,,,Mean MD in retrolenticular part of internal capsule on FA skeleton (left)
1104,8434,2,6,2,3,1,321,2.6.2.3.1.321.0.0,leaf,,25124.0,,,Mean MD in retrolenticular part of internal capsule on FA skeleton (right)
1105,8435,2,6,2,3,1,322,2.6.2.3.1.322.0.0,leaf,,25135.0,,,Mean MD in sagittal stratum on FA skeleton (left)
1106,8436,2,6,2,3,1,323,2.6.2.3.1.323.0.0,leaf,,25134.0,,,Mean MD in sagittal stratum on FA skeleton (right)
1107,8437,2,6,2,3,1,324,2.6.2.3.1.324.0.0,leaf,,25108.0,,,Mean MD in splenium of corpus callosum on FA skeleton
1108,8438,2,6,2,3,1,325,2.6.2.3.1.325.0.0,leaf,,25117.0,,,Mean MD in superior cerebellar peduncle on FA skeleton (left)
1109,8439,2,6,2,3,1,326,2.6.2.3.1.326.0.0,leaf,,25116.0,,,Mean MD in superior cerebellar peduncle on FA skeleton (right)
1110,8440,2,6,2,3,1,327,2.6.2.3.1.327.0.0,leaf,,25129.0,,,Mean MD in superior corona radiata on FA skeleton (left)
1111,8441,2,6,2,3,1,328,2.6.2.3.1.328.0.0,leaf,,25128.0,,,Mean MD in superior corona radiata on FA skeleton (right)
1112,8442,2,6,2,3,1,329,2.6.2.3.1.329.0.0,leaf,,25147.0,,,Mean MD in superior fronto-occipital fasciculus on FA skeleton (left)
1113,8443,2,6,2,3,1,330,2.6.2.3.1.330.0.0,leaf,,25146.0,,,Mean MD in superior fronto-occipital fasciculus on FA skeleton (right)
1114,8444,2,6,2,3,1,331,2.6.2.3.1.331.0.0,leaf,,25145.0,,,Mean MD in superior longitudinal fasciculus on FA skeleton (left)
1115,8445,2,6,2,3,1,332,2.6.2.3.1.332.0.0,leaf,,25144.0,,,Mean MD in superior longitudinal fasciculus on FA skeleton (right)
1116,8446,2,6,2,3,1,333,2.6.2.3.1.333.0.0,leaf,,25151.0,,,Mean MD in tapetum on FA skeleton (left)
1117,8447,2,6,2,3,1,334,2.6.2.3.1.334.0.0,leaf,,25150.0,,,Mean MD in tapetum on FA skeleton (right)
1118,8448,2,6,2,3,1,335,2.6.2.3.1.335.0.0,leaf,,25149.0,,,Mean MD in uncinate fasciculus on FA skeleton (left)
1119,8449,2,6,2,3,1,336,2.6.2.3.1.336.0.0,leaf,,25148.0,,,Mean MD in uncinate fasciculus on FA skeleton (right)
1120,8450,2,6,2,3,1,337,2.6.2.3.1.337.0.0,leaf,,25175.0,,,Mean MO in anterior corona radiata on FA skeleton (left)
1121,8451,2,6,2,3,1,338,2.6.2.3.1.338.0.0,leaf,,25174.0,,,Mean MO in anterior corona radiata on FA skeleton (right)
1122,8452,2,6,2,3,1,339,2.6.2.3.1.339.0.0,leaf,,25169.0,,,Mean MO in anterior limb of internal capsule on FA skeleton (left)
1123,8453,2,6,2,3,1,340,2.6.2.3.1.340.0.0,leaf,,25168.0,,,Mean MO in anterior limb of internal capsule on FA skeleton (right)
1124,8454,2,6,2,3,1,341,2.6.2.3.1.341.0.0,leaf,,25155.0,,,Mean MO in body of corpus callosum on FA skeleton
1125,8455,2,6,2,3,1,342,2.6.2.3.1.342.0.0,leaf,,25167.0,,,Mean MO in cerebral peduncle on FA skeleton (left)
1126,8456,2,6,2,3,1,343,2.6.2.3.1.343.0.0,leaf,,25166.0,,,Mean MO in cerebral peduncle on FA skeleton (right)
1127,8457,2,6,2,3,1,344,2.6.2.3.1.344.0.0,leaf,,25187.0,,,Mean MO in cingulum cingulate gyrus on FA skeleton (left)
1128,8458,2,6,2,3,1,345,2.6.2.3.1.345.0.0,leaf,,25186.0,,,Mean MO in cingulum cingulate gyrus on FA skeleton (right)
1129,8459,2,6,2,3,1,346,2.6.2.3.1.346.0.0,leaf,,25189.0,,,Mean MO in cingulum hippocampus on FA skeleton (left)
1130,8460,2,6,2,3,1,347,2.6.2.3.1.347.0.0,leaf,,25188.0,,,Mean MO in cingulum hippocampus on FA skeleton (right)
1131,8461,2,6,2,3,1,348,2.6.2.3.1.348.0.0,leaf,,25159.0,,,Mean MO in corticospinal tract on FA skeleton (left)
1132,8462,2,6,2,3,1,349,2.6.2.3.1.349.0.0,leaf,,25158.0,,,Mean MO in corticospinal tract on FA skeleton (right)
1133,8463,2,6,2,3,1,350,2.6.2.3.1.350.0.0,leaf,,25185.0,,,Mean MO in external capsule on FA skeleton (left)
1134,8464,2,6,2,3,1,351,2.6.2.3.1.351.0.0,leaf,,25184.0,,,Mean MO in external capsule on FA skeleton (right)
1135,8465,2,6,2,3,1,352,2.6.2.3.1.352.0.0,leaf,,25191.0,,,Mean MO in fornix cres+stria terminalis on FA skeleton (left)
1136,8466,2,6,2,3,1,353,2.6.2.3.1.353.0.0,leaf,,25190.0,,,Mean MO in fornix cres+stria terminalis on FA skeleton (right)
1137,8467,2,6,2,3,1,354,2.6.2.3.1.354.0.0,leaf,,25157.0,,,Mean MO in fornix on FA skeleton
1138,8468,2,6,2,3,1,355,2.6.2.3.1.355.0.0,leaf,,25154.0,,,Mean MO in genu of corpus callosum on FA skeleton
1139,8469,2,6,2,3,1,356,2.6.2.3.1.356.0.0,leaf,,25163.0,,,Mean MO in inferior cerebellar peduncle on FA skeleton (left)
1140,8470,2,6,2,3,1,357,2.6.2.3.1.357.0.0,leaf,,25162.0,,,Mean MO in inferior cerebellar peduncle on FA skeleton (right)
1141,8471,2,6,2,3,1,358,2.6.2.3.1.358.0.0,leaf,,25161.0,,,Mean MO in medial lemniscus on FA skeleton (left)
1142,8472,2,6,2,3,1,359,2.6.2.3.1.359.0.0,leaf,,25160.0,,,Mean MO in medial lemniscus on FA skeleton (right)
1143,8473,2,6,2,3,1,360,2.6.2.3.1.360.0.0,leaf,,25152.0,,,Mean MO in middle cerebellar peduncle on FA skeleton
1144,8474,2,6,2,3,1,361,2.6.2.3.1.361.0.0,leaf,,25153.0,,,Mean MO in pontine crossing tract on FA skeleton
1145,8475,2,6,2,3,1,362,2.6.2.3.1.362.0.0,leaf,,25179.0,,,Mean MO in posterior corona radiata on FA skeleton (left)
1146,8476,2,6,2,3,1,363,2.6.2.3.1.363.0.0,leaf,,25178.0,,,Mean MO in posterior corona radiata on FA skeleton (right)
1147,8477,2,6,2,3,1,364,2.6.2.3.1.364.0.0,leaf,,25171.0,,,Mean MO in posterior limb of internal capsule on FA skeleton (left)
1148,8478,2,6,2,3,1,365,2.6.2.3.1.365.0.0,leaf,,25170.0,,,Mean MO in posterior limb of internal capsule on FA skeleton (right)
1149,8479,2,6,2,3,1,366,2.6.2.3.1.366.0.0,leaf,,25181.0,,,Mean MO in posterior thalamic radiation on FA skeleton (left)
1150,8480,2,6,2,3,1,367,2.6.2.3.1.367.0.0,leaf,,25180.0,,,Mean MO in posterior thalamic radiation on FA skeleton (right)
1151,8481,2,6,2,3,1,368,2.6.2.3.1.368.0.0,leaf,,25173.0,,,Mean MO in retrolenticular part of internal capsule on FA skeleton (left)
1152,8482,2,6,2,3,1,369,2.6.2.3.1.369.0.0,leaf,,25172.0,,,Mean MO in retrolenticular part of internal capsule on FA skeleton (right)
1153,8483,2,6,2,3,1,370,2.6.2.3.1.370.0.0,leaf,,25183.0,,,Mean MO in sagittal stratum on FA skeleton (left)
1154,8484,2,6,2,3,1,371,2.6.2.3.1.371.0.0,leaf,,25182.0,,,Mean MO in sagittal stratum on FA skeleton (right)
1155,8485,2,6,2,3,1,372,2.6.2.3.1.372.0.0,leaf,,25156.0,,,Mean MO in splenium of corpus callosum on FA skeleton
1156,8486,2,6,2,3,1,373,2.6.2.3.1.373.0.0,leaf,,25165.0,,,Mean MO in superior cerebellar peduncle on FA skeleton (left)
1157,8487,2,6,2,3,1,374,2.6.2.3.1.374.0.0,leaf,,25164.0,,,Mean MO in superior cerebellar peduncle on FA skeleton (right)
1158,8488,2,6,2,3,1,375,2.6.2.3.1.375.0.0,leaf,,25177.0,,,Mean MO in superior corona radiata on FA skeleton (left)
1159,8489,2,6,2,3,1,376,2.6.2.3.1.376.0.0,leaf,,25176.0,,,Mean MO in superior corona radiata on FA skeleton (right)
1160,8490,2,6,2,3,1,377,2.6.2.3.1.377.0.0,leaf,,25195.0,,,Mean MO in superior fronto-occipital fasciculus on FA skeleton (left)
1161,8491,2,6,2,3,1,378,2.6.2.3.1.378.0.0,leaf,,25194.0,,,Mean MO in superior fronto-occipital fasciculus on FA skeleton (right)
1162,8492,2,6,2,3,1,379,2.6.2.3.1.379.0.0,leaf,,25193.0,,,Mean MO in superior longitudinal fasciculus on FA skeleton (left)
1163,8493,2,6,2,3,1,380,2.6.2.3.1.380.0.0,leaf,,25192.0,,,Mean MO in superior longitudinal fasciculus on FA skeleton (right)
1164,8494,2,6,2,3,1,381,2.6.2.3.1.381.0.0,leaf,,25199.0,,,Mean MO in tapetum on FA skeleton (left)
1165,8495,2,6,2,3,1,382,2.6.2.3.1.382.0.0,leaf,,25198.0,,,Mean MO in tapetum on FA skeleton (right)
1166,8496,2,6,2,3,1,383,2.6.2.3.1.383.0.0,leaf,,25197.0,,,Mean MO in uncinate fasciculus on FA skeleton (left)
1167,8497,2,6,2,3,1,384,2.6.2.3.1.384.0.0,leaf,,25196.0,,,Mean MO in uncinate fasciculus on FA skeleton (right)
1168,8498,2,6,2,3,1,385,2.6.2.3.1.385.0.0,leaf,,25415.0,,,Mean OD in anterior corona radiata on FA skeleton (left)
1169,8499,2,6,2,3,1,386,2.6.2.3.1.386.0.0,leaf,,25414.0,,,Mean OD in anterior corona radiata on FA skeleton (right)
1170,8500,2,6,2,3,1,387,2.6.2.3.1.387.0.0,leaf,,25409.0,,,Mean OD in anterior limb of internal capsule on FA skeleton (left)
1171,8501,2,6,2,3,1,388,2.6.2.3.1.388.0.0,leaf,,25408.0,,,Mean OD in anterior limb of internal capsule on FA skeleton (right)
1172,8502,2,6,2,3,1,389,2.6.2.3.1.389.0.0,leaf,,25395.0,,,Mean OD in body of corpus callosum on FA skeleton
1173,8503,2,6,2,3,1,390,2.6.2.3.1.390.0.0,leaf,,25407.0,,,Mean OD in cerebral peduncle on FA skeleton (left)
1174,8504,2,6,2,3,1,391,2.6.2.3.1.391.0.0,leaf,,25406.0,,,Mean OD in cerebral peduncle on FA skeleton (right)
1175,8505,2,6,2,3,1,392,2.6.2.3.1.392.0.0,leaf,,25427.0,,,Mean OD in cingulum cingulate gyrus on FA skeleton (left)
1176,8506,2,6,2,3,1,393,2.6.2.3.1.393.0.0,leaf,,25426.0,,,Mean OD in cingulum cingulate gyrus on FA skeleton (right)
1177,8507,2,6,2,3,1,394,2.6.2.3.1.394.0.0,leaf,,25429.0,,,Mean OD in cingulum hippocampus on FA skeleton (left)
1178,8508,2,6,2,3,1,395,2.6.2.3.1.395.0.0,leaf,,25428.0,,,Mean OD in cingulum hippocampus on FA skeleton (right)
1179,8509,2,6,2,3,1,396,2.6.2.3.1.396.0.0,leaf,,25399.0,,,Mean OD in corticospinal tract on FA skeleton (left)
1180,8510,2,6,2,3,1,397,2.6.2.3.1.397.0.0,leaf,,25398.0,,,Mean OD in corticospinal tract on FA skeleton (right)
1181,8511,2,6,2,3,1,398,2.6.2.3.1.398.0.0,leaf,,25425.0,,,Mean OD in external capsule on FA skeleton (left)
1182,8512,2,6,2,3,1,399,2.6.2.3.1.399.0.0,leaf,,25424.0,,,Mean OD in external capsule on FA skeleton (right)
1183,8513,2,6,2,3,1,400,2.6.2.3.1.400.0.0,leaf,,25431.0,,,Mean OD in fornix cres+stria terminalis on FA skeleton (left)
1184,8514,2,6,2,3,1,401,2.6.2.3.1.401.0.0,leaf,,25430.0,,,Mean OD in fornix cres+stria terminalis on FA skeleton (right)
1185,8515,2,6,2,3,1,402,2.6.2.3.1.402.0.0,leaf,,25397.0,,,Mean OD in fornix on FA skeleton
1186,8516,2,6,2,3,1,403,2.6.2.3.1.403.0.0,leaf,,25394.0,,,Mean OD in genu of corpus callosum on FA skeleton
1187,8517,2,6,2,3,1,404,2.6.2.3.1.404.0.0,leaf,,25403.0,,,Mean OD in inferior cerebellar peduncle on FA skeleton (left)
1188,8518,2,6,2,3,1,405,2.6.2.3.1.405.0.0,leaf,,25402.0,,,Mean OD in inferior cerebellar peduncle on FA skeleton (right)
1189,8519,2,6,2,3,1,406,2.6.2.3.1.406.0.0,leaf,,25401.0,,,Mean OD in medial lemniscus on FA skeleton (left)
1190,8520,2,6,2,3,1,407,2.6.2.3.1.407.0.0,leaf,,25400.0,,,Mean OD in medial lemniscus on FA skeleton (right)
1191,8521,2,6,2,3,1,408,2.6.2.3.1.408.0.0,leaf,,25392.0,,,Mean OD in middle cerebellar peduncle on FA skeleton
1192,8522,2,6,2,3,1,409,2.6.2.3.1.409.0.0,leaf,,25393.0,,,Mean OD in pontine crossing tract on FA skeleton
1193,8523,2,6,2,3,1,410,2.6.2.3.1.410.0.0,leaf,,25419.0,,,Mean OD in posterior corona radiata on FA skeleton (left)
1194,8524,2,6,2,3,1,411,2.6.2.3.1.411.0.0,leaf,,25418.0,,,Mean OD in posterior corona radiata on FA skeleton (right)
1195,8525,2,6,2,3,1,412,2.6.2.3.1.412.0.0,leaf,,25411.0,,,Mean OD in posterior limb of internal capsule on FA skeleton (left)
1196,8526,2,6,2,3,1,413,2.6.2.3.1.413.0.0,leaf,,25410.0,,,Mean OD in posterior limb of internal capsule on FA skeleton (right)
1197,8527,2,6,2,3,1,414,2.6.2.3.1.414.0.0,leaf,,25421.0,,,Mean OD in posterior thalamic radiation on FA skeleton (left)
1198,8528,2,6,2,3,1,415,2.6.2.3.1.415.0.0,leaf,,25420.0,,,Mean OD in posterior thalamic radiation on FA skeleton (right)
1199,8529,2,6,2,3,1,416,2.6.2.3.1.416.0.0,leaf,,25413.0,,,Mean OD in retrolenticular part of internal capsule on FA skeleton (left)
1200,8530,2,6,2,3,1,417,2.6.2.3.1.417.0.0,leaf,,25412.0,,,Mean OD in retrolenticular part of internal capsule on FA skeleton (right)
1201,8531,2,6,2,3,1,418,2.6.2.3.1.418.0.0,leaf,,25423.0,,,Mean OD in sagittal stratum on FA skeleton (left)
1202,8532,2,6,2,3,1,419,2.6.2.3.1.419.0.0,leaf,,25422.0,,,Mean OD in sagittal stratum on FA skeleton (right)
1203,8533,2,6,2,3,1,420,2.6.2.3.1.420.0.0,leaf,,25396.0,,,Mean OD in splenium of corpus callosum on FA skeleton
1204,8534,2,6,2,3,1,421,2.6.2.3.1.421.0.0,leaf,,25405.0,,,Mean OD in superior cerebellar peduncle on FA skeleton (left)
1205,8535,2,6,2,3,1,422,2.6.2.3.1.422.0.0,leaf,,25404.0,,,Mean OD in superior cerebellar peduncle on FA skeleton (right)
1206,8536,2,6,2,3,1,423,2.6.2.3.1.423.0.0,leaf,,25417.0,,,Mean OD in superior corona radiata on FA skeleton (left)
1207,8537,2,6,2,3,1,424,2.6.2.3.1.424.0.0,leaf,,25416.0,,,Mean OD in superior corona radiata on FA skeleton (right)
1208,8538,2,6,2,3,1,425,2.6.2.3.1.425.0.0,leaf,,25435.0,,,Mean OD in superior fronto-occipital fasciculus on FA skeleton (left)
1209,8539,2,6,2,3,1,426,2.6.2.3.1.426.0.0,leaf,,25434.0,,,Mean OD in superior fronto-occipital fasciculus on FA skeleton (right)
1210,8540,2,6,2,3,1,427,2.6.2.3.1.427.0.0,leaf,,25433.0,,,Mean OD in superior longitudinal fasciculus on FA skeleton (left)
1211,8541,2,6,2,3,1,428,2.6.2.3.1.428.0.0,leaf,,25432.0,,,Mean OD in superior longitudinal fasciculus on FA skeleton (right)
1212,8542,2,6,2,3,1,429,2.6.2.3.1.429.0.0,leaf,,25439.0,,,Mean OD in tapetum on FA skeleton (left)
1213,8543,2,6,2,3,1,430,2.6.2.3.1.430.0.0,leaf,,25438.0,,,Mean OD in tapetum on FA skeleton (right)
1214,8544,2,6,2,3,1,431,2.6.2.3.1.431.0.0,leaf,,25437.0,,,Mean OD in uncinate fasciculus on FA skeleton (left)
1215,8545,2,6,2,3,1,432,2.6.2.3.1.432.0.0,leaf,,25436.0,,,Mean OD in uncinate fasciculus on FA skeleton (right)
1216,8658,2,6,1,6,0,0,2.6.1.6.0.0.0.0,inst,,12140.0,2.0,,Imaging visit (2014+)
1217,8661,2,6,1,5,0,0,2.6.1.5.0.0.0.0,inst,,12223.0,2.0,,Imaging visit (2014+)
1218,8663,2,6,1,4,0,0,2.6.1.4.0.0.0.0,inst,,12224.0,2.0,,Imaging visit (2014+)
1219,8678,2,6,1,2,3,0,2.6.1.2.3.0.0.0,leaf,,20202.0,,,Pancreatic fat - DICOM
1220,8679,2,6,1,2,4,0,2.6.1.2.4.0.0.0,leaf,,20206.0,,,Measurements of pancreas volume - DICOM
1221,8683,2,6,2,10,0,0,2.6.2.10.0.0.0.0,inst,,12187.0,2.0,,Imaging visit (2014+)
1222,8685,2,6,2,7,1,0,2.6.2.7.1.0.0.0,leaf,,20215.0,,,Scout images for brain scans - DICOM
1223,8686,2,6,2,7,2,0,2.6.2.7.2.0.0.0,leaf,,20224.0,,,Phoenix - DICOM
1224,8687,2,6,2,2,1,0,2.6.2.2.1.0.0.0,leaf,,20253.0,,,T2 FLAIR structural brain images - NIFTI
1225,8690,2,6,2,2,4,0,2.6.2.2.4.0.0.0,leaf,,25736.0,,,Discrepancy between T2 FLAIR brain image and T1 brain image
1226,8692,2,6,1,1,1,0,2.6.1.1.1.0.0.0,leaf,,20204.0,,,Liver Imaging - T1 ShMoLLI - DICOM
1227,8694,2,6,1,1,3,0,2.6.1.1.3.0.0.0,leaf,,20203.0,,,Liver images - gradient echo - DICOM
1228,8698,2,6,2,6,1,0,2.6.2.6.1.0.0.0,leaf,,20251.0,,,Susceptibility weighted brain images - NIFTI
1229,8699,2,6,2,6,2,0,2.6.2.6.2.0.0.0,leaf,,20219.0,,,Susceptibility weighted brain images - DICOM
1230,8700,2,6,2,6,3,0,2.6.2.6.3.0.0.0,leaf,,25738.0,,,Discrepancy between SWI brain image and T1 brain image
1231,8701,2,6,2,6,4,0,2.6.2.6.4.0.0.0,leaf,,25038.0,,,Median T2star in accumbens (left)
1232,8702,2,6,2,6,5,0,2.6.2.6.5.0.0.0,leaf,,25039.0,,,Median T2star in accumbens (right)
1233,8703,2,6,2,6,6,0,2.6.2.6.6.0.0.0,leaf,,25036.0,,,Median T2star in amygdala (left)
1234,8704,2,6,2,6,7,0,2.6.2.6.7.0.0.0,leaf,,25037.0,,,Median T2star in amygdala (right)
1235,8705,2,6,2,1,1,0,2.6.2.1.1.0.0.0,sub,1101.0,,,,Regional grey matter volumes (FAST)
1236,8706,2,6,2,1,2,0,2.6.2.1.2.0.0.0,sub,1102.0,,,,Subcortical volumes (FIRST)
1237,8707,2,6,2,1,3,0,2.6.2.1.3.0.0.0,sub,190.0,,,,Freesurfer ASEG
1238,8708,2,6,2,5,1,0,2.6.2.5.1.0.0.0,leaf,,20249.0,,,Functional brain images - task - NIFTI
1239,8709,2,6,2,5,2,0,2.6.2.5.2.0.0.0,leaf,,20217.0,,,Functional brain images - task - DICOM
1240,8710,2,6,2,5,3,0,2.6.2.5.3.0.0.0,leaf,,25740.0,,,Discrepancy between tfMRI brain image and T1 brain image
1241,8711,2,6,2,6,8,0,2.6.2.6.8.0.0.0,leaf,,25028.0,,,Median T2star in caudate (left)
1242,8712,2,6,2,6,9,0,2.6.2.6.9.0.0.0,leaf,,25029.0,,,Median T2star in caudate (right)
1243,8713,2,6,2,6,10,0,2.6.2.6.10.0.0.0,leaf,,25034.0,,,Median T2star in hippocampus (left)
1244,8714,2,6,2,6,11,0,2.6.2.6.11.0.0.0,leaf,,25035.0,,,Median T2star in hippocampus (right)
1245,8715,2,6,2,6,12,0,2.6.2.6.12.0.0.0,leaf,,25032.0,,,Median T2star in pallidum (left)
1246,8716,2,6,2,1,4,0,2.6.2.1.4.0.0.0,sub,195.0,,,,Freesurfer BA exvivo
1247,8717,2,6,2,1,5,0,2.6.2.1.5.0.0.0,sub,197.0,,,,Freesurfer a2009s
1248,8718,2,6,2,1,6,0,2.6.2.1.6.0.0.0,sub,196.0,,,,Freesurfer DKT
1249,8719,2,6,2,1,7,0,2.6.2.1.7.0.0.0,sub,194.0,,,,Freesurfer desikan gw
1250,8720,2,6,2,5,4,0,2.6.2.5.4.0.0.0,leaf,,25748.0,,,Eprime txt file
1251,8721,2,6,2,5,5,0,2.6.2.5.5.0.0.0,leaf,,25747.0,,,Eprime advisor file
1252,8722,2,6,2,5,6,0,2.6.2.5.6.0.0.0,leaf,,25749.0,,,Eprime ed2 file
1253,8723,2,6,2,5,7,0,2.6.2.5.7.0.0.0,leaf,,12651.0,,,Duration of eprime test
1254,8724,2,6,2,6,13,0,2.6.2.6.13.0.0.0,leaf,,25033.0,,,Median T2star in pallidum (right)
1255,8725,2,6,2,6,14,0,2.6.2.6.14.0.0.0,leaf,,25030.0,,,Median T2star in putamen (left)
1256,8726,2,6,2,6,15,0,2.6.2.6.15.0.0.0,leaf,,25031.0,,,Median T2star in putamen (right)
1257,8727,2,6,2,6,16,0,2.6.2.6.16.0.0.0,leaf,,25026.0,,,Median T2star in thalamus (left)
1258,8728,2,6,2,1,8,0,2.6.2.1.8.0.0.0,sub,193.0,,,,Freesurfer desikan pial
1259,8729,2,6,2,1,9,0,2.6.2.1.9.0.0.0,sub,192.0,,,,Freesurfer desikan white
1260,8730,2,6,2,1,10,0,2.6.2.1.10.0.0.0,sub,191.0,,,,Freesurfer subsegmentation
1261,8732,2,6,2,5,8,0,2.6.2.5.8.0.0.0,leaf,,12706.0,,,Eprime error flag
1262,8733,2,6,2,5,9,0,2.6.2.5.9.0.0.0,leaf,,25767.0,,,90th percentile of BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast
